index,SubmissionDate,start_time,end_time,today_date,deviceid,phonenumber,email,username,report_full_date,location-region,location-district,location-facility,name-facility_if_not_listed,tally-report_month,tally-total_patients,tally-total_visits,tally-total_vials,comments,meta-instanceID,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status,ReviewState,DeviceID,Edits,FormVersion,region_name,tangis_region_id,district_council_name,tangis_district_council_id,facility_name,tangis_facility_id
62,2025-04-05T11:58:59.328Z,2025-04-05T14:57:37.855+03:00,2025-04-05T14:58:57.014+03:00,2025-04-05,collect:7V7jQCM6dG6UtsIL,,,audrey,2025-03-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma District Council|29ae42c2-8c04-4f7b-ae0f-912045eb67d9,Mugango Health Center|da5d8034-04c7-4997-b955-09bbb0797614,,Mar (3/2025),38,9,15,,uuid:7f3de973-cbf3-4034-9557-c0336dfe32bf,uuid:7f3de973-cbf3-4034-9557-c0336dfe32bf,47,Human Health Workers,0,0,,,collect:MmkSSg7TEq1bwuYP,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma District Council,29ae42c2-8c04-4f7b-ae0f-912045eb67d9,Pug Health Center,da5d8034-04c7-4997-b955-09bbb0797614
63,2025-04-05T11:09:58.400Z,2025-04-05T14:07:30.621+03:00,2025-04-05T14:09:29.658+03:00,2025-04-05,collect:2P65RFlP93uNzpc1,,,audrey,2025-03-01,Mtwara|d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Mtwara Municipal Council|5de7db1c-d1a7-416e-a1ee-1de2052b3d0c,Ligula Regional Hospital|1824a197-3851-4c91-96af-2faaf000980d,,Mar (3/2025),23,90,98,,uuid:e0e9aace-2079-45e5-8e25-62f33c425d8e,uuid:e0e9aace-2079-45e5-8e25-62f33c425d8e,47,Human Health Workers,0,0,,,collect:6Dc3792k98d7EBr4,0,2025-03-03-malamute,Mtwara,d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Mtwara Municipal Council,5de7db1c-d1a7-416e-a1ee-1de2052b3d0c,Boxer Health Center,1824a197-3851-4c91-96af-2faaf000980d
64,2025-04-04T06:00:12.458Z,2025-04-04T08:56:36.598+03:00,2025-04-04T08:59:36.014+03:00,2025-04-04,collect:bExM3MbbAMoKFcep,,,audrey,2025-03-01,Lindi|322f9ce5-a582-469e-b188-4cc5b37837e0,Kilwa District Council|f3fc5c7d-253f-4a8f-b061-3e94eaf12fa2,Tingi Health Center|dea1f052-8fe2-4c14-ad70-237ec73e78b9,,Mar (3/2025),33,50,150,,uuid:7d299cb1-8913-46ca-8f99-395b6afbf28c,uuid:7d299cb1-8913-46ca-8f99-395b6afbf28c,47,Human Health Workers,0,0,,,collect:oeWnWP0QgDHuqzly,0,2025-03-03-malamute,Lindi,322f9ce5-a582-469e-b188-4cc5b37837e0,Kilwa District Council,f3fc5c7d-253f-4a8f-b061-3e94eaf12fa2,Vizsla Health Center,dea1f052-8fe2-4c14-ad70-237ec73e78b9
65,2025-04-03T12:14:58.143Z,2025-03-20T12:00:31.089+03:00,2025-04-03T15:14:55.618+03:00,2025-03-20,collect:hLAaCV5qcoQXaiIR,,,audrey,2025-03-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime Town Council|8fe9b137-a430-4de6-8fa9-2426c4b3dadc,Tarime District Hospital|b0640cb9-26c6-4a78-b497-c4237c24dfb4,,Mar (3/2025),10,6,25,,uuid:8d056318-8472-4905-a026-8a20fb4f6588,uuid:8d056318-8472-4905-a026-8a20fb4f6588,47,Human Health Workers,0,0,,,collect:q1j0ShKuUqe83Goh,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime Town Council,8fe9b137-a430-4de6-8fa9-2426c4b3dadc,Chihuahua Health Center,b0640cb9-26c6-4a78-b497-c4237c24dfb4
66,2025-04-02T12:34:45.967Z,2025-04-01T18:42:13.473+03:00,2025-04-02T15:34:33.779+03:00,2025-04-01,collect:TX2eSYp35zRNOEwd,,,audrey,2025-03-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro District Council|aa1bf95c-0645-40bf-bc74-830cf2e7a341,Mvuha Dispensary|5056e762-a824-4a90-acee-35a28e237ae8,,Mar (3/2025),18,80,190,,uuid:e222326b-df2b-4116-a655-50c09b5afa11,uuid:e222326b-df2b-4116-a655-50c09b5afa11,47,Human Health Workers,0,0,,,collect:xUUpkACOZ58tZjDk,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro District Council,aa1bf95c-0645-40bf-bc74-830cf2e7a341,German Shepherd Health Center,5056e762-a824-4a90-acee-35a28e237ae8
67,2025-04-02T09:09:23.017Z,2025-04-02T12:05:28.031+03:00,2025-04-02T12:08:47.804+03:00,2025-04-02,collect:bUI10TvRNiXt3OKo,,,audrey,2025-03-01,Lindi|322f9ce5-a582-469e-b188-4cc5b37837e0,Lindi Municipal Council|e62839a6-22a4-47ce-85ac-d000ef4cc385,Sokoine Hospital|64d2c724-a508-4284-af3f-26275897225d,,Mar (3/2025),43,90,27,,uuid:ca13407b-b21d-42d6-a503-057a8e79c19e,uuid:ca13407b-b21d-42d6-a503-057a8e79c19e,47,Human Health Workers,0,0,,,collect:yG0PCkhTDDyvEJRd,0,2025-03-03-malamute,Lindi,322f9ce5-a582-469e-b188-4cc5b37837e0,Lindi Municipal Council,e62839a6-22a4-47ce-85ac-d000ef4cc385,Brittany Health Center,64d2c724-a508-4284-af3f-26275897225d
68,2025-03-31T16:13:29.788Z,2025-03-31T18:10:57.693+03:00,2025-03-31T18:12:40.448+03:00,2025-03-31,collect:ljH5hcdJh2fiNklJ,,,audrey,2025-03-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Serengeti District Council|9e1f7fbd-2e44-412c-93e2-55dde6ae8374,Nyerere DDH|c943ca7f-a462-460a-8b0a-91bdf56073f0,,Mar (3/2025),43,8,121,,uuid:708a511b-546a-4793-9b0b-bff06214a2f2,uuid:708a511b-546a-4793-9b0b-bff06214a2f2,47,Human Health Workers,0,0,,,collect:UnUbvzskTWKtzpJP,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Serengeti District Council,9e1f7fbd-2e44-412c-93e2-55dde6ae8374,Dalmatian Health Center,c943ca7f-a462-460a-8b0a-91bdf56073f0
69,2025-03-28T10:54:20.230Z,2025-03-28T13:49:52.665+03:00,2025-03-28T13:52:45.418+03:00,2025-03-28,collect:yRbIWAAjoUlwFs1m,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda District Council|67dbcf59-e885-42f9-8ae5-e7724c669c98,Mugeta Health Center|07e6098a-3170-4ce0-b61b-b0882071be53,,Feb (2/2025),34,0,129,,uuid:d57b5213-1c6d-46e4-bb49-db17047e5863,uuid:d57b5213-1c6d-46e4-bb49-db17047e5863,47,Human Health Workers,0,0,,,collect:4XUrJM4iD78RQvUk,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda District Council,67dbcf59-e885-42f9-8ae5-e7724c669c98,Schnauzer Health Center,07e6098a-3170-4ce0-b61b-b0882071be53
70,2025-03-28T09:05:35.681Z,2025-03-28T12:04:13.595+03:00,2025-03-28T12:05:34.029+03:00,2025-03-28,collect:q10LyXVaUa6tjHbi,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda District Council|67dbcf59-e885-42f9-8ae5-e7724c669c98,Ikizu Health Center|f9658930-b0dc-4b19-b76b-c6a8e5f16aa4,,Feb (2/2025),9,49,252,,uuid:683c7118-ef7d-4eae-8845-ad33b4d28165,uuid:683c7118-ef7d-4eae-8845-ad33b4d28165,47,Human Health Workers,0,0,,,collect:KaxFjGz8PV3QI3fa,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda District Council,67dbcf59-e885-42f9-8ae5-e7724c669c98,Cocker Spaniel Health Center,f9658930-b0dc-4b19-b76b-c6a8e5f16aa4
71,2025-03-28T09:03:54.750Z,2025-03-28T12:01:11.742+03:00,2025-03-28T12:03:42.958+03:00,2025-03-28,collect:NsdHfeUkZtVXIU8Q,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda District Council|67dbcf59-e885-42f9-8ae5-e7724c669c98,Ikizu Health Center|f9658930-b0dc-4b19-b76b-c6a8e5f16aa4,,Jan (1/2025),10,40,124,,uuid:d7a4e50a-ccc9-4373-ba21-4f4bd44cc925,uuid:d7a4e50a-ccc9-4373-ba21-4f4bd44cc925,47,Human Health Workers,0,0,,,collect:kyrxDZ0jzs2qitxA,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda District Council,67dbcf59-e885-42f9-8ae5-e7724c669c98,Vizsla Health Center,f9658930-b0dc-4b19-b76b-c6a8e5f16aa4
72,2025-03-28T07:01:15.779Z,2025-03-28T09:59:38.354+03:00,2025-03-28T10:01:14.391+03:00,2025-03-28,collect:PyF6XIKhr3dWEY38,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda Town Council|561147d7-2555-4cba-8290-7d8fc0562806,Bunda Designated District Hospital|d7d0a56d-f5cc-4032-9817-4fcf2a9ae1df,,Feb (2/2025),38,42,286,,uuid:df65257f-8444-47ad-a612-d0538d407f0e,uuid:df65257f-8444-47ad-a612-d0538d407f0e,47,Human Health Workers,0,0,,,collect:ehAyzTHVFVNp7dI5,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda Town Council,561147d7-2555-4cba-8290-7d8fc0562806,Yorkshire Terrier Health Center,d7d0a56d-f5cc-4032-9817-4fcf2a9ae1df
73,2025-03-28T06:59:29.248Z,2025-03-28T09:56:42.667+03:00,2025-03-28T09:59:27.752+03:00,2025-03-28,collect:GvZel2wNY7DWJ1oj,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda Town Council|561147d7-2555-4cba-8290-7d8fc0562806,Bunda Designated District Hospital|d7d0a56d-f5cc-4032-9817-4fcf2a9ae1df,,Jan (1/2025),7,96,296,,uuid:e0afc11b-9704-4d22-b118-efd5fcce7502,uuid:e0afc11b-9704-4d22-b118-efd5fcce7502,47,Human Health Workers,0,0,,,collect:itMbsCCu84lBHrAc,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda Town Council,561147d7-2555-4cba-8290-7d8fc0562806,English Setter Health Center,d7d0a56d-f5cc-4032-9817-4fcf2a9ae1df
74,2025-03-27T12:27:00.583Z,2025-03-27T15:25:46.469+03:00,2025-03-27T15:26:58.517+03:00,2025-03-27,collect:Wa6rUrZYP0uA0LLZ,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda Town Council|561147d7-2555-4cba-8290-7d8fc0562806,Bunda Health Center|80e2379e-3a32-4612-9ce4-d7662099412a,,Feb (2/2025),50,5,204,,uuid:0d9f8776-f47c-4782-948f-27b56a464c44,uuid:0d9f8776-f47c-4782-948f-27b56a464c44,47,Human Health Workers,0,0,,,collect:LIAdWqXMLp6q8RyH,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda Town Council,561147d7-2555-4cba-8290-7d8fc0562806,German Shepherd Health Center,80e2379e-3a32-4612-9ce4-d7662099412a
75,2025-03-27T12:25:45.314Z,2025-03-27T15:16:35.695+03:00,2025-03-27T15:25:40.196+03:00,2025-03-27,collect:oOFJSkX5bTraemM5,,,audrey,2024-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda Town Council|561147d7-2555-4cba-8290-7d8fc0562806,Bunda Health Center|80e2379e-3a32-4612-9ce4-d7662099412a,,Jan (1/2024),3,87,234,,uuid:74e1b027-0c4e-4b44-aa14-467e9ca0dea1,uuid:74e1b027-0c4e-4b44-aa14-467e9ca0dea1,47,Human Health Workers,0,0,,,collect:pcDh9wSKBYWopTkY,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda Town Council,561147d7-2555-4cba-8290-7d8fc0562806,Bernese Mountain Dog Health Center,80e2379e-3a32-4612-9ce4-d7662099412a
76,2025-03-27T10:35:46.249Z,2025-03-27T13:34:34.306+03:00,2025-03-27T13:35:33.056+03:00,2025-03-27,collect:PAy5Vfj3QBqW8UBW,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda Town Council|561147d7-2555-4cba-8290-7d8fc0562806,Manyamanyama Health Center|9471a3e5-bade-42e7-8020-ce4f6a5d0731,,Feb (2/2025),6,58,150,,uuid:72625270-9403-4a87-9cf2-8bb60b486d82,uuid:72625270-9403-4a87-9cf2-8bb60b486d82,47,Human Health Workers,0,0,,,collect:XNlzqOZ7a7fxi1HP,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda Town Council,561147d7-2555-4cba-8290-7d8fc0562806,Siberian Husky Health Center,9471a3e5-bade-42e7-8020-ce4f6a5d0731
77,2025-03-27T10:34:24.958Z,2025-03-27T13:32:49.329+03:00,2025-03-27T13:34:21.862+03:00,2025-03-27,collect:i2GJWzmpNUC6arBh,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda Town Council|561147d7-2555-4cba-8290-7d8fc0562806,Manyamanyama Health Center|9471a3e5-bade-42e7-8020-ce4f6a5d0731,,Jan (1/2025),2,60,174,,uuid:d761987f-e958-4ca2-a4a3-b38ef928dbc8,uuid:d761987f-e958-4ca2-a4a3-b38ef928dbc8,47,Human Health Workers,0,0,,,collect:YD7dqICjeVcYLRXR,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda Town Council,561147d7-2555-4cba-8290-7d8fc0562806,Rottweiler Health Center,9471a3e5-bade-42e7-8020-ce4f6a5d0731
78,2025-03-27T09:24:53.541Z,2025-03-27T12:11:46.115+03:00,2025-03-27T12:24:46.036+03:00,2025-03-27,collect:jX2XMX2Z7RbQCSgd,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council|7260f519-60da-4d98-b694-f274634cb717,Uhuru Health Center|a19d04e2-cd24-44a5-a860-ee41d9d001fe,,Feb (2/2025),23,40,273,,uuid:22123c0e-e843-4f2b-9782-f55f6316bf0e,uuid:22123c0e-e843-4f2b-9782-f55f6316bf0e,47,Human Health Workers,0,0,,,collect:NvR9Cu6Hz9Yz1nae,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council,7260f519-60da-4d98-b694-f274634cb717,Afghan Hound Health Center,a19d04e2-cd24-44a5-a860-ee41d9d001fe
79,2025-03-27T09:11:10.628Z,2025-03-27T12:01:27.373+03:00,2025-03-27T12:11:00.919+03:00,2025-03-27,collect:ut6zNHxqw8B05XcR,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council|7260f519-60da-4d98-b694-f274634cb717,Uhuru Health Center|a19d04e2-cd24-44a5-a860-ee41d9d001fe,,Jan (1/2025),33,34,118,,uuid:73874232-1af4-4908-92ca-92878c9bb76c,uuid:73874232-1af4-4908-92ca-92878c9bb76c,47,Human Health Workers,0,0,,,collect:GYF3EYJiv5PjfX88,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council,7260f519-60da-4d98-b694-f274634cb717,Rottweiler Health Center,a19d04e2-cd24-44a5-a860-ee41d9d001fe
80,2025-03-27T07:21:06.727Z,2025-03-27T10:20:20.471+03:00,2025-03-27T10:21:05.872+03:00,2025-03-27,collect:HxqXgjsFbpWOJLCr,,,audrey,2025-02-25,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda District Council|67dbcf59-e885-42f9-8ae5-e7724c669c98,Kisorya Health Center|e5c0cae0-01e8-46c1-81b8-6c6fc74b24de,,Feb (2/2025),3,13,151,,uuid:79c05744-7cc7-4fbe-ba9f-afa580dbeb3b,uuid:79c05744-7cc7-4fbe-ba9f-afa580dbeb3b,47,Human Health Workers,0,0,,,collect:yifY6QDDPHhCOaYu,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda District Council,67dbcf59-e885-42f9-8ae5-e7724c669c98,Bichon Frise Health Center,e5c0cae0-01e8-46c1-81b8-6c6fc74b24de
81,2025-03-27T07:20:06.110Z,2025-03-27T10:18:26.017+03:00,2025-03-27T10:20:05.667+03:00,2025-03-27,collect:IxX1cIAyrg1rNpAs,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda District Council|67dbcf59-e885-42f9-8ae5-e7724c669c98,Kisorya Health Center|e5c0cae0-01e8-46c1-81b8-6c6fc74b24de,,Jan (1/2025),32,100,147,,uuid:cbd1fc9a-7eae-41e6-936f-3cf304d6dcc9,uuid:cbd1fc9a-7eae-41e6-936f-3cf304d6dcc9,47,Human Health Workers,0,0,,,collect:ZSPj8chW5ntFOfsL,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Bunda District Council,67dbcf59-e885-42f9-8ae5-e7724c669c98,Australian Shepherd Health Center,e5c0cae0-01e8-46c1-81b8-6c6fc74b24de
82,2025-03-26T11:02:05.187Z,2025-03-26T14:00:59.678+03:00,2025-03-26T14:02:03.216+03:00,2025-03-26,collect:nDWX6XP3l6aUpA5W,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Butiama District Council|fa96fd01-f1f8-4df1-b512-f90844f85aaa,Butiama District Hospital|c93265b9-0262-4376-8efa-531ab9ad8f96,,Feb (2/2025),12,52,192,,uuid:9e4a97e5-011a-4929-9bc6-c46b4d333944,uuid:9e4a97e5-011a-4929-9bc6-c46b4d333944,47,Human Health Workers,0,0,,,collect:5eoWqshHOhjy34Zy,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Butiama District Council,fa96fd01-f1f8-4df1-b512-f90844f85aaa,Border Collie Health Center,c93265b9-0262-4376-8efa-531ab9ad8f96
83,2025-03-26T11:00:45.843Z,2025-03-26T13:56:56.730+03:00,2025-03-26T14:00:43.946+03:00,2025-03-26,collect:IWB2ceKB7UUr6ktx,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Butiama District Council|fa96fd01-f1f8-4df1-b512-f90844f85aaa,Butiama District Hospital|c93265b9-0262-4376-8efa-531ab9ad8f96,,Jan (1/2025),27,64,14,,uuid:fb1bac33-7d8a-442f-90c8-a0fe00c1d3b0,uuid:fb1bac33-7d8a-442f-90c8-a0fe00c1d3b0,47,Human Health Workers,0,0,,,collect:U9qUQuh1b4Lnyki9,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Butiama District Council,fa96fd01-f1f8-4df1-b512-f90844f85aaa,Boxer Health Center,c93265b9-0262-4376-8efa-531ab9ad8f96
84,2025-03-26T09:36:55.311Z,2025-03-26T12:31:36.786+03:00,2025-03-26T12:36:54.773+03:00,2025-03-26,collect:QQpotPjGufOPMCOU,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Butiama District Council|fa96fd01-f1f8-4df1-b512-f90844f85aaa,Buhemba Health Center|05dd6f2f-ad1a-472f-a55b-4155b150bd53,,Feb (2/2025),17,28,99,,uuid:636940ff-9cd3-421d-9aad-d60d73c1fff6,uuid:636940ff-9cd3-421d-9aad-d60d73c1fff6,47,Human Health Workers,0,0,,,collect:Dr6UF0dfiM9UlFA8,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Butiama District Council,fa96fd01-f1f8-4df1-b512-f90844f85aaa,Bulldog Health Center,05dd6f2f-ad1a-472f-a55b-4155b150bd53
85,2025-03-26T09:34:27.977Z,2025-03-26T12:31:38.755+03:00,2025-03-26T12:34:27.112+03:00,2025-03-26,collect:8FWYn81ZIOelVuW4,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Butiama District Council|fa96fd01-f1f8-4df1-b512-f90844f85aaa,Buhemba Health Center|05dd6f2f-ad1a-472f-a55b-4155b150bd53,,Jan (1/2025),46,20,280,,uuid:b255be60-2568-480d-ad6f-04e36bc66034,uuid:b255be60-2568-480d-ad6f-04e36bc66034,47,Human Health Workers,0,0,,,collect:qaUiY3ncmzPxZFDZ,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Butiama District Council,fa96fd01-f1f8-4df1-b512-f90844f85aaa,Boston Terrier Health Center,05dd6f2f-ad1a-472f-a55b-4155b150bd53
86,2025-03-26T08:30:42.222Z,2025-03-26T11:21:48.279+03:00,2025-03-26T11:30:39.845+03:00,2025-03-26,collect:B9mLtOJp3IWh2jJu,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Butiama District Council|fa96fd01-f1f8-4df1-b512-f90844f85aaa,Kiagata Health Center|5e91c135-b6f0-421f-8974-63453218df24,,Feb (2/2025),0,75,289,,uuid:49fa3439-4ea8-4bed-9a33-ddaffcf620ac,uuid:49fa3439-4ea8-4bed-9a33-ddaffcf620ac,47,Human Health Workers,0,0,,,collect:EIAKoGWfqhxe6GHQ,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Butiama District Council,fa96fd01-f1f8-4df1-b512-f90844f85aaa,Saint Bernard Health Center,5e91c135-b6f0-421f-8974-63453218df24
87,2025-03-26T08:25:50.009Z,2025-03-26T11:21:05.541+03:00,2025-03-26T11:25:47.784+03:00,2025-03-26,collect:7M4KyLFkXTTUaG8u,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Butiama District Council|fa96fd01-f1f8-4df1-b512-f90844f85aaa,Kiagata Health Center|5e91c135-b6f0-421f-8974-63453218df24,,Jan (1/2025),40,23,104,,uuid:7cbe2840-9970-4f74-846a-119b7d5c6375,uuid:7cbe2840-9970-4f74-846a-119b7d5c6375,47,Human Health Workers,0,0,,,collect:5BNmRdKMwaTQ7WNg,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Butiama District Council,fa96fd01-f1f8-4df1-b512-f90844f85aaa,Australian Shepherd Health Center,5e91c135-b6f0-421f-8974-63453218df24
88,2025-03-25T19:16:16.311Z,2025-03-25T21:23:27.936+03:00,2025-03-25T21:27:23.902+03:00,2025-03-25,collect:mLbE6cp9sGHk6ZQz,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime District Council|40f82320-c30c-4030-8513-5ff75f38e664,Nyangoto Health Center|6bc599e2-5252-4854-a9bf-6003204902cd,,Feb (2/2025),47,95,136,,uuid:a3440767-c48b-4a22-a71c-46e6bddf3377,uuid:a3440767-c48b-4a22-a71c-46e6bddf3377,47,Human Health Workers,0,0,,,collect:ZjPq6TvAExZfOm6M,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime District Council,40f82320-c30c-4030-8513-5ff75f38e664,Afghan Hound Health Center,6bc599e2-5252-4854-a9bf-6003204902cd
89,2025-03-25T19:16:15.946Z,2025-03-25T21:21:20.044+03:00,2025-03-25T21:23:20.333+03:00,2025-03-25,collect:EgEa0H08nUtx8jdH,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime District Council|40f82320-c30c-4030-8513-5ff75f38e664,Nyangoto Health Center|6bc599e2-5252-4854-a9bf-6003204902cd,,Jan (1/2025),47,61,57,,uuid:91736a5b-ef6e-4068-b1f7-86ba7fdfeb9e,uuid:91736a5b-ef6e-4068-b1f7-86ba7fdfeb9e,47,Human Health Workers,0,0,,,collect:nAfSL1d4eQGe9SWx,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime District Council,40f82320-c30c-4030-8513-5ff75f38e664,Dalmatian Health Center,6bc599e2-5252-4854-a9bf-6003204902cd
90,2025-03-25T12:35:07.359Z,2025-03-25T15:34:16.003+03:00,2025-03-25T15:35:06.025+03:00,2025-03-25,collect:YNH1ZxKFqgMJ4mDy,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma District Council|29ae42c2-8c04-4f7b-ae0f-912045eb67d9,Mugango Health Center|da5d8034-04c7-4997-b955-09bbb0797614,,Feb (2/2025),24,80,230,,uuid:e4875dea-437b-4181-bfcb-e4788fd31c51,uuid:e4875dea-437b-4181-bfcb-e4788fd31c51,47,Human Health Workers,0,0,,,collect:pz5O1omtuVYL844P,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma District Council,29ae42c2-8c04-4f7b-ae0f-912045eb67d9,Pomeranian Health Center,da5d8034-04c7-4997-b955-09bbb0797614
91,2025-03-25T12:33:58.168Z,2025-03-25T15:31:46.752+03:00,2025-03-25T15:33:57.194+03:00,2025-03-25,collect:uck2SnBwe0JhnkIu,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma District Council|29ae42c2-8c04-4f7b-ae0f-912045eb67d9,Mugango Health Center|da5d8034-04c7-4997-b955-09bbb0797614,,Jan (1/2025),36,76,177,,uuid:af6cc9b9-f12f-4f20-aa1d-8c0936db99ee,uuid:af6cc9b9-f12f-4f20-aa1d-8c0936db99ee,47,Human Health Workers,0,0,,,collect:WBzomo7pI2wvkpse,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma District Council,29ae42c2-8c04-4f7b-ae0f-912045eb67d9,English Setter Health Center,da5d8034-04c7-4997-b955-09bbb0797614
92,2025-03-25T09:40:07.687Z,2025-03-25T12:38:48.208+03:00,2025-03-25T12:40:06.720+03:00,2025-03-25,collect:v9IXIX1kKRvNGPCE,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma District Council|29ae42c2-8c04-4f7b-ae0f-912045eb67d9,Murangi Health Center|c72bacbb-0aa3-4f4b-a430-8ae6fce355c9,,Feb (2/2025),43,13,25,,uuid:afe0d060-bfc3-45a6-9706-55f0632b91df,uuid:afe0d060-bfc3-45a6-9706-55f0632b91df,47,Human Health Workers,0,0,,,collect:FcTDYty2mPdY5Jes,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma District Council,29ae42c2-8c04-4f7b-ae0f-912045eb67d9,Samoyed Health Center,c72bacbb-0aa3-4f4b-a430-8ae6fce355c9
